This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	1.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.1
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.01
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.001
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	10.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	1.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.1
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.01
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.001
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	10.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	1.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.1
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.01
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.001
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	10.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	1.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.1
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.01
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.001
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	10.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	1.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.1
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	N(C(=O)NN1C(=O)N()C)N(C)[C@@H]1OCCC1	0.01
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	NNC(=O)N1NC(=O)N(N)[C@@H]1ON	0.001
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	10.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	1.0
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	0.1
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	N(C(=O)NN1C(=O)N()C)N(C)[C@@H]1OCCC1	0.01
This molecule is soluble in water.	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	O=C(NC[C@H]1CCCO1)c1ccccc1N1CCCC1=O	NNC(=O)N1NC(=O)N(N)[C@@H]1ON	0.001
This molecule is soluble in water.	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	10.0
This molecule is soluble in water.	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	1.0
This molecule is soluble in water.	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	0.1
This molecule is soluble in water.	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	C(=O)(NNC(=O)cN#N)cN(C)C(=O)N	0.01
This molecule is soluble in water.	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	Cn1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1=O	CN(C#N)NC(=O)NNC(=O)NNC(N)=O	0.001
This molecule is soluble in water.	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	10.0
This molecule is soluble in water.	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	1.0
This molecule is soluble in water.	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	0.1
This molecule is soluble in water.	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	C(CC)n(C)c(=O)cc(C(=O)Nc2cnc(N3CCOCC3)cc2)c1	0.01
This molecule is soluble in water.	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	CCCCn1nc(C(=O)Nc2ccc(N3CCOCC3)nc2)ccc1=O	C(CC)C(=O)NN(C)C(=O)Nc1ccc(N)n(CCC)c1	0.001
This molecule is soluble in water.	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	10.0
This molecule is soluble in water.	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	1.0
This molecule is soluble in water.	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NC(=O)CN(C)OC)c1nc(C)cs1	0.1
This molecule is soluble in water.	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	O=C(N(OC))N(O)C)N[C@@](C)(C)NC(=O)N	0.01
This molecule is soluble in water.	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CC[C@@](C)(NCC(=O)N(C)OC)c1nc(C)cs1	CON(N)C(=O)CNC(C)(C)NC(=O)N(N)O	0.001
This molecule is soluble in water.	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	10.0
This molecule is soluble in water.	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	1.0
This molecule is soluble in water.	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	c1cccc2c1Sc(=O)n(CCC(=O)N[C@@H](C)C1CC1)c2S	0.1
This molecule is soluble in water.	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1Nc2ccccc2SC1=O)C1CC1	0.01
This molecule is soluble in water.	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)CCN1c2ccccc2Sc2ccccc21)C1CC1	C[C@H](NC(=O)NN1Sc2ccccc2SC1=O)C1CC1	0.001
This molecule is soluble in water.	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	10.0
This molecule is soluble in water.	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	1.0
This molecule is soluble in water.	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2sc(C(N)=O)c(C(N)=O)c2C1	0.1
This molecule is soluble in water.	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCN(C(N)=O)c2cc(NC(N)=O)cc(C(N)=O)c21	0.01
This molecule is soluble in water.	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C(N)=O)C1	CCOC(=O)N(CN(C(N)=O)c1cc(NC(N)=O)cc(C(N)=O)c1)C(N)=O	0.001
This molecule is soluble in water.	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	10.0
This molecule is soluble in water.	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	1.0
This molecule is soluble in water.	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	0.1
This molecule is soluble in water.	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Nc1ccc(F)c(N2CCN(c3ncc(Cl)cc3F)CC2)n1	0.01
This molecule is soluble in water.	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Fc1ccccc1N1CCN(c2ncc(Cl)cc2F)CC1	Nc1ccc(F)c(N2CCN(c3ncc(Cl)cc3F)C2)n1	0.001
This molecule is soluble in water.	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2c(C)c(C)sc12	10.0
This molecule is soluble in water.	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2c(C)c(C)sc12	1.0
This molecule is soluble in water.	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2c(C)c(C)sc12	0.1
This molecule is soluble in water.	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2sc(C)c(C)c12	C(=O)(NC)CSc1c2c(c(C)c(C)[nH]2)cc1	0.01
This molecule is soluble in water.	CNC(=O)CSc1ncnc2sc(C)c(C)c12	CNC(=O)CSc1ncnc2sc(C)c(C)c12	C(=O)(NC)SSc1c2c(c(C)c(C)[nH]2)c(=O)[nH]1	0.001
This molecule is soluble in water.	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	10.0
This molecule is soluble in water.	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	1.0
This molecule is soluble in water.	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	0.1
This molecule is soluble in water.	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	C(=O)(OC)Nc1cc(N2CCN(c(C(=O)N)C)C2)nc(OC)c1	0.01
This molecule is soluble in water.	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	COC(=O)c1cc2n(n1)CCN(c1cc(OC)nc(OC)n1)C2	C(=O)(OC)NCN(c)N1CCN(c(C(=O)N)c(C)N)C)C	0.001
This molecule is soluble in water.	O=C(N[C@@H](c1ccccc1)C1CC1)N1CCC(OCc2ccccc2F)CC1	O=C(N[C@@H](c1ccccc1)C1CC1)N1CCC(OCc2ccccc2F)CC1	O=C(N[C@@H](c1ccccc1)C1CC1)N1CCC(OCc2ccccc2F)CC1	10.0
